geoid,geoid2,geodisplay,naicsid,establishment_type,op_type,tax_type,year,est_count,receipts,op_exp,payroll,q1payroll,employees,receipts_from_admin,receipts_from_estimate
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Operating expenses ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12,Percent of receipts/revenue from administrative records (%),Percent of receipts/revenue estimated (%)
330M200US308,308,"Jonesboro-Paragould, AR CSA",6117,Educational support services,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US308,308,"Jonesboro-Paragould, AR CSA",6117,Educational support services,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US308,308,"Jonesboro-Paragould, AR CSA",6117,Educational support services,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US308,308,"Jonesboro-Paragould, AR CSA",61171,Educational support services,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US308,308,"Jonesboro-Paragould, AR CSA",61171,Educational support services,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US308,308,"Jonesboro-Paragould, AR CSA",61171,Educational support services,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US308,308,"Jonesboro-Paragould, AR CSA",611710,Educational support services,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US308,308,"Jonesboro-Paragould, AR CSA",611710,Educational support services,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US308,308,"Jonesboro-Paragould, AR CSA",611710,Educational support services,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61,Educational services,A,All establishments,2012,21,5334,N,1626,416,113,59.6,8.5
330M200US309,309,"Joplin-Miami, MO-OK CSA",61,Educational services,T,Establishments subject to federal income tax,2012,15,D,N,D,D,b,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61,Educational services,Y,Establishments exempt from federal income tax,2012,6,D,D,D,D,b,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611,Educational services,A,All establishments,2012,21,5334,N,1626,416,113,59.6,8.5
330M200US309,309,"Joplin-Miami, MO-OK CSA",611,Educational services,T,Establishments subject to federal income tax,2012,15,D,N,D,D,b,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611,Educational services,Y,Establishments exempt from federal income tax,2012,6,D,D,D,D,b,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6115,Technical and trade schools,A,All establishments,2012,7,D,N,D,D,b,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6115,Technical and trade schools,T,Establishments subject to federal income tax,2012,4,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6115,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61151,Technical and trade schools,A,All establishments,2012,7,D,N,D,D,b,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,4,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61151,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,3,D,D,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611511,Cosmetology and barber schools,A,All establishments,2012,3,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611513,Apprenticeship training,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611513,Apprenticeship training,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611519,Other technical and trade schools,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611519,Other technical and trade schools,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611519,Other technical and trade schools,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6116,Other schools and instruction,A,All establishments,2012,12,D,N,D,D,b,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6116,Other schools and instruction,T,Establishments subject to federal income tax,2012,10,D,N,D,D,b,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6116,Other schools and instruction,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61161,Fine arts schools,A,All establishments,2012,4,479,N,144,42,23,60.3,39.7
330M200US309,309,"Joplin-Miami, MO-OK CSA",61161,Fine arts schools,T,Establishments subject to federal income tax,2012,4,479,N,144,42,23,60.3,39.7
330M200US309,309,"Joplin-Miami, MO-OK CSA",611610,Fine arts schools,A,All establishments,2012,4,479,N,144,42,23,60.3,39.7
330M200US309,309,"Joplin-Miami, MO-OK CSA",611610,Fine arts schools,T,Establishments subject to federal income tax,2012,4,479,N,144,42,23,60.3,39.7
330M200US309,309,"Joplin-Miami, MO-OK CSA",6116101,Dance schools (including children's and professionals'),A,All establishments,2012,3,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6116101,Dance schools (including children's and professionals'),T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6116102,"Art, drama, and music schools",A,All establishments,2012,1,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6116102,"Art, drama, and music schools",T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61162,Sports and recreation instruction,A,All establishments,2012,3,751,N,242,59,25,100,0
330M200US309,309,"Joplin-Miami, MO-OK CSA",61162,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,3,751,N,242,59,25,100,0
330M200US309,309,"Joplin-Miami, MO-OK CSA",611620,Sports and recreation instruction,A,All establishments,2012,3,751,N,242,59,25,100,0
330M200US309,309,"Joplin-Miami, MO-OK CSA",611620,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,3,751,N,242,59,25,100,0
330M200US309,309,"Joplin-Miami, MO-OK CSA",61169,All other schools and instruction,A,All establishments,2012,5,D,N,D,D,b,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61169,All other schools and instruction,T,Establishments subject to federal income tax,2012,3,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61169,All other schools and instruction,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611691,Exam preparation and tutoring,A,All establishments,2012,3,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611691,Exam preparation and tutoring,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611691,Exam preparation and tutoring,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611699,All other miscellaneous schools and instruction,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611699,All other miscellaneous schools and instruction,T,Establishments subject to federal income tax,2012,2,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6117,Educational support services,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6117,Educational support services,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",6117,Educational support services,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61171,Educational support services,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61171,Educational support services,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",61171,Educational support services,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611710,Educational support services,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611710,Educational support services,T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US309,309,"Joplin-Miami, MO-OK CSA",611710,Educational support services,Y,Establishments exempt from federal income tax,2012,1,D,D,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61,Educational services,A,All establishments,2012,74,D,N,D,D,f,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61,Educational services,T,Establishments subject to federal income tax,2012,56,D,N,D,D,f,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61,Educational services,Y,Establishments exempt from federal income tax,2012,18,11005,11590,7177,1746,369,3.8,4.8
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611,Educational services,A,All establishments,2012,74,D,N,D,D,f,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611,Educational services,T,Establishments subject to federal income tax,2012,56,D,N,D,D,f,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611,Educational services,Y,Establishments exempt from federal income tax,2012,18,11005,11590,7177,1746,369,3.8,4.8
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6114,Business schools and computer and management training,A,All establishments,2012,5,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6114,Business schools and computer and management training,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61143,Professional and management development training,A,All establishments,2012,5,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61143,Professional and management development training,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61143,Professional and management development training,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611430,Professional and management development training,A,All establishments,2012,5,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611430,Professional and management development training,T,Establishments subject to federal income tax,2012,3,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611430,Professional and management development training,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6115,Technical and trade schools,A,All establishments,2012,14,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6115,Technical and trade schools,T,Establishments subject to federal income tax,2012,12,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6115,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61151,Technical and trade schools,A,All establishments,2012,14,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61151,Technical and trade schools,T,Establishments subject to federal income tax,2012,12,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61151,Technical and trade schools,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611511,Cosmetology and barber schools,A,All establishments,2012,5,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,2012,5,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611513,Apprenticeship training,A,All establishments,2012,2,D,N,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611513,Apprenticeship training,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611519,Other technical and trade schools,A,All establishments,2012,7,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611519,Other technical and trade schools,T,Establishments subject to federal income tax,2012,7,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6116,Other schools and instruction,A,All establishments,2012,47,D,N,D,D,e,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6116,Other schools and instruction,T,Establishments subject to federal income tax,2012,36,D,N,D,D,e,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6116,Other schools and instruction,Y,Establishments exempt from federal income tax,2012,11,D,D,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61161,Fine arts schools,A,All establishments,2012,16,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61161,Fine arts schools,T,Establishments subject to federal income tax,2012,11,2908,N,764,193,66,43.9,54.3
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61161,Fine arts schools,Y,Establishments exempt from federal income tax,2012,5,D,D,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611610,Fine arts schools,A,All establishments,2012,16,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611610,Fine arts schools,T,Establishments subject to federal income tax,2012,11,2908,N,764,193,66,43.9,54.3
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611610,Fine arts schools,Y,Establishments exempt from federal income tax,2012,5,D,D,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6116101,Dance schools (including children's and professionals'),A,All establishments,2012,10,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6116101,Dance schools (including children's and professionals'),T,Establishments subject to federal income tax,2012,10,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6116102,"Art, drama, and music schools",A,All establishments,2012,6,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6116102,"Art, drama, and music schools",T,Establishments subject to federal income tax,2012,1,D,N,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",6116102,"Art, drama, and music schools",Y,Establishments exempt from federal income tax,2012,5,D,D,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61162,Sports and recreation instruction,A,All establishments,2012,12,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61162,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,10,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61162,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611620,Sports and recreation instruction,A,All establishments,2012,12,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611620,Sports and recreation instruction,T,Establishments subject to federal income tax,2012,10,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611620,Sports and recreation instruction,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,a,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61169,All other schools and instruction,A,All establishments,2012,19,D,N,D,D,c,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61169,All other schools and instruction,T,Establishments subject to federal income tax,2012,15,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",61169,All other schools and instruction,Y,Establishments exempt from federal income tax,2012,4,D,D,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611691,Exam preparation and tutoring,A,All establishments,2012,8,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611691,Exam preparation and tutoring,T,Establishments subject to federal income tax,2012,6,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611691,Exam preparation and tutoring,Y,Establishments exempt from federal income tax,2012,2,D,D,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611692,Automobile driving schools,A,All establishments,2012,6,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611692,Automobile driving schools,T,Establishments subject to federal income tax,2012,6,D,N,D,D,b,D,D
330M200US310,310,"Kalamazoo-Battle Creek-Portage, MI CSA",611699,All other miscellaneous schools and instruction,A,All establishments,2012,5,D,N,D,D,a,D,D
